Gene ID	Associated Gene Name	EntrezGene ID
ENSMUSG00000056978	Hamp2	66438
ENSMUSG00000111447	RP23-158C15.6	
ENSMUSG00000072680	Tmem254c	100039192
ENSMUSG00000070645	Ren1	19701
ENSMUSG00000070645	Ren1	19702
ENSMUSG00000031320	Rps4x	20102
ENSMUSG00000076880	Traj51	
ENSMUSG00000111356	RP23-288C18.3	
ENSMUSG00000110754	RP23-288C18.2	
ENSMUSG00000099315	Gm27175	
ENSMUSG00000035234	Fam175a	70681
ENSMUSG00000110023	Gm45505	
ENSMUSG00000110922	WI1-1735G24.1	
ENSMUSG00000093954	Gm16867	
ENSMUSG00000099957	2610027F03Rik	
ENSMUSG00000111858	WI1-1735G24.3	
ENSMUSG00000104452	Ighv8-8	
ENSMUSG00000084324	Gm6500	
ENSMUSG00000108352	Usf2-ps1	
ENSMUSG00000050440	Hamp	84506
ENSMUSG00000076881	Traj50	
ENSMUSG00000012042	4930579F01Rik	67741
ENSMUSG00000022890	Atp5j	11957
ENSMUSG00000104173	Gm37703	
ENSMUSG00000027642	Rpn2	20014
ENSMUSG00000095276	Gfy	100039953
ENSMUSG00000029386	Tctn2	
ENSMUSG00000083172	Gm13409	
ENSMUSG00000049265	Kcnk3	16527
ENSMUSG00000058239	Usf2	22282
ENSMUSG00000093805	Gm9994	100041596
ENSMUSG00000110234	Dnhd1	
ENSMUSG00000053214	Gm9899	
ENSMUSG00000076882	Traj49	
ENSMUSG00000030292	Smco2	69371
ENSMUSG00000109032	Gm7972	
ENSMUSG00000082403	Gm14916	
ENSMUSG00000111504	RP23-138K22.4	
ENSMUSG00000081466	Gm14912	
ENSMUSG00000022803	Popdc2	64082
ENSMUSG00000026815	Gfi1b	14582
ENSMUSG00000084138	Gm14915	
ENSMUSG00000038605	Samd10	229011
ENSMUSG00000081268	Gm14909	
ENSMUSG00000029199	Lias	79464
ENSMUSG00000038722	Bud31	231889
ENSMUSG00000078967	Gm3272	
ENSMUSG00000111183	RP23-283A2.1	
ENSMUSG00000008976	Gabpa	14390
ENSMUSG00000033831	Fgb	110135
ENSMUSG00000083031	Gm14910	
ENSMUSG00000106322	Gm43432	
ENSMUSG00000047250	Ptgs1	19224
ENSMUSG00000095464	Gm21987	
ENSMUSG00000070697	Utp3	65961
ENSMUSG00000046516	Cox17	12856
ENSMUSG00000093787	Gm20677	
ENSMUSG00000083606	Gm15916	
ENSMUSG00000105607	Gm43513	
ENSMUSG00000097689	4930471D02Rik	
ENSMUSG00000072893	4933439C10Rik	
ENSMUSG00000105755	Gm43514	
ENSMUSG00000101386	Gm29346	
ENSMUSG00000093561	Gm20699	
ENSMUSG00000093760	Gm20678	
ENSMUSG00000030881	Arfip2	76932
ENSMUSG00000001211	Agpat3	28169
ENSMUSG00000100761	Gm29344	
ENSMUSG00000110455	RP23-11D11.1	
ENSMUSG00000058317	Ube2e2	218793
ENSMUSG00000101922	Gm29345	
ENSMUSG00000035551	Igfbpl1	75426
ENSMUSG00000010492	Uckl1os	
ENSMUSG00000031772	Cntnap4	170571
ENSMUSG00000106291	1110003F10Rik	
ENSMUSG00000104000	Gm38335	
ENSMUSG00000105896	Gm43311	
ENSMUSG00000002825	Qtrt1	60507
ENSMUSG00000026857	Ntmt1	66617
ENSMUSG00000042396	Rbm7	67010
ENSMUSG00000099558	Gm29295	
ENSMUSG00000074030	Exoc8	102058
ENSMUSG00000109548	Gm45066	
ENSMUSG00000099853	Gm29328	
ENSMUSG00000108976	Gm29797	101056205
ENSMUSG00000092344	Hspe1-ps3	
ENSMUSG00000037278	Tmem97	69071
ENSMUSG00000106457	Gm42585	
ENSMUSG00000044434	Gm9791	
ENSMUSG00000105027	Gm43676	
ENSMUSG00000046470	Sox18	20672
ENSMUSG00000084066	Xlr4d-ps	
ENSMUSG00000105890	Gm42780	
ENSMUSG00000097191	5730422E09Rik	
ENSMUSG00000083771	Gm15988	
ENSMUSG00000038056	Kmt2c	231051
ENSMUSG00000106933	Gm43621	
ENSMUSG00000025219	Fgf8	14179
ENSMUSG00000038545	Cul7	66515
ENSMUSG00000107133	Gm42787	
ENSMUSG00000099624	Gm7889	
ENSMUSG00000107313	Gm43332	
ENSMUSG00000039956	Mrap	77037
ENSMUSG00000106153	Gm43677	
ENSMUSG00000001348	Acp5	11433
ENSMUSG00000038300	Pth2	114640
ENSMUSG00000079532	Gm6890	628518
ENSMUSG00000089987	Gpx2-ps1	
ENSMUSG00000033209	Ttc28	209683
ENSMUSG00000041264	Uspl1	231915
ENSMUSG00000030729	Pgm2l1	70974
ENSMUSG00000099336	Gm29348	
ENSMUSG00000066058	Cldn19	242653
ENSMUSG00000100979	Gm29347	
ENSMUSG00000105781	Igkv8-31	
ENSMUSG00000031986	Sprtn	244666
ENSMUSG00000105535	Gm43077	
ENSMUSG00000029624	Ptcd1	71799
ENSMUSG00000069011	Gm10254	
ENSMUSG00000092296	Gm20454	
ENSMUSG00000082288	Gm14755	
ENSMUSG00000092414	Gm20453	
ENSMUSG00000098114	Gm26957	
ENSMUSG00000110706	RP24-77I7.2	
ENSMUSG00000056306	Sertm1	329641
ENSMUSG00000059540	Tcea2	21400
ENSMUSG00000103091	Gm37555	
ENSMUSG00000083176	D11Bhm181e	
ENSMUSG00000085272	Sbk3	381835
ENSMUSG00000040591	1110051M20Rik	228356
ENSMUSG00000037537	H2-M11	224754
ENSMUSG00000110992	RP23-138K22.5	
ENSMUSG00000038782	1700028J19Rik	
ENSMUSG00000082427	Olfr1327-ps1	
ENSMUSG00000094204	Gm21915	
ENSMUSG00000092332	Gm8868	
ENSMUSG00000082910	Gm14758	
ENSMUSG00000085203	Gm12927	
ENSMUSG00000081814	Gm14695	
ENSMUSG00000076883	Traj48	
ENSMUSG00000070644	Etnk2	214253
ENSMUSG00000028890	Mtf1	17764
ENSMUSG00000105008	Gm43652	
ENSMUSG00000107680	Gm43903	
ENSMUSG00000105550	Gm42586	
ENSMUSG00000027615	Hps3	12807
ENSMUSG00000081104	Gm15989	
ENSMUSG00000030086	Chchd6	66098
ENSMUSG00000111801	RP23-138K22.3	
ENSMUSG00000105112	Gm42778	
ENSMUSG00000108978	Gm44689	
ENSMUSG00000106708	Gm43782	
ENSMUSG00000111856	RP23-187B11.7	
ENSMUSG00000108972	Gm7675	
ENSMUSG00000085558	4930412C18Rik	
ENSMUSG00000073608	Gm6086	619597
ENSMUSG00000097750	Gm4673	
ENSMUSG00000105216	Traj47	
ENSMUSG00000098294	Gm27204	
ENSMUSG00000104269	Gm37749	
ENSMUSG00000039195	1110008P14Rik	73737
ENSMUSG00000108546	Gm44662	
ENSMUSG00000027643	Ghrh	14601
ENSMUSG00000070462	Mesdc1	80889
ENSMUSG00000076884	Traj46	
ENSMUSG00000021907	Msmb	17695
ENSMUSG00000038650	Rnh1	107702
ENSMUSG00000045929	Gm20715	
ENSMUSG00000050549	5730508B09Rik	70617
ENSMUSG00000045694	Gm4997	
ENSMUSG00000084152	Gm11617	
ENSMUSG00000093536	Smim17	100042450
ENSMUSG00000058587	Tmod3	50875
ENSMUSG00000106001	Gm42826	
ENSMUSG00000109388	Gm44688	
ENSMUSG00000106082	4930404A12Rik	
ENSMUSG00000100094	1810008I18Rik	
ENSMUSG00000033066	Gas7	14457
ENSMUSG00000078570	1110065P20Rik	68920
ENSMUSG00000017776	Crk	12928
ENSMUSG00000108878	RP24-343G19.3	
ENSMUSG00000105836	Gm17954	
ENSMUSG00000038503	Mesdc2	67943
ENSMUSG00000090824	Olfr1344	257882
ENSMUSG00000020695	Mrc2	17534
ENSMUSG00000107715	Gm44135	
ENSMUSG00000089780	Gm16306	
ENSMUSG00000081911	Mrps36-ps2	
ENSMUSG00000040614	Nlrp9c	330490
ENSMUSG00000045075	Gm9796	
ENSMUSG00000020677	Ddx52	78394
ENSMUSG00000090179	Gm16307	
ENSMUSG00000063019	Manbal	69161
ENSMUSG00000053746	Ptrh1	329384
ENSMUSG00000105656	Gm43017	
ENSMUSG00000058503	Fam133b	68152
ENSMUSG00000031740	Mmp2	17390
ENSMUSG00000042763	Maneal	215090
ENSMUSG00000019261	Map1s	270058
ENSMUSG00000038987	Cfap157	227736
ENSMUSG00000111228	RP24-365N15.9	
ENSMUSG00000081248	Gm13787	
ENSMUSG00000028889	Yrdc	230734
ENSMUSG00000027255	Arfgap2	77038
ENSMUSG00000024397	Aif1	11629
ENSMUSG00000086188	Gm15169	
ENSMUSG00000020722	Cacng1	12299
ENSMUSG00000081972	Gm16397	
ENSMUSG00000104394	Gm37254	
ENSMUSG00000102134	Gm9931	
ENSMUSG00000104245	Gm38155	
ENSMUSG00000031959	Wdr59	319481
ENSMUSG00000027646	Src	20779
ENSMUSG00000108982	Gm17988	
ENSMUSG00000078652	Psme3	19192
ENSMUSG00000039210	Gpatch2	67769
ENSMUSG00000108669	4930441H08Rik	
ENSMUSG00000020544	Cox11	69802
ENSMUSG00000080747	Gm14016	
ENSMUSG00000038342	Mlxip	208104
ENSMUSG00000100380	Gm17867	
ENSMUSG00000110275	Gm5905	
ENSMUSG00000020907	Rcvrn	19674
ENSMUSG00000100194	Tgif2lx2	100039551
ENSMUSG00000104763	9830132P13Rik	
ENSMUSG00000102360	Gm37043	
ENSMUSG00000087058	Gm12301	
ENSMUSG00000104331	Gm38284	
ENSMUSG00000032024	Clmp	71566
ENSMUSG00000027998	Plrg1	53317
ENSMUSG00000049928	Glp2r	93896
ENSMUSG00000020541	Tom1l1	71943
ENSMUSG00000082170	Gm8617	
ENSMUSG00000108800	1700011C11Rik	
ENSMUSG00000108480	Gm36633	
ENSMUSG00000086681	Gm16178	
ENSMUSG00000108793	Gm45213	
ENSMUSG00000101973	Gm29516	
ENSMUSG00000099146	0610031O16Rik	
ENSMUSG00000106437	Gm43053	
ENSMUSG00000003464	Pex19	19298
ENSMUSG00000030512	Snrpa1	68981
ENSMUSG00000058740	Kcnt1	227632
ENSMUSG00000007837	Prrg2	65116
ENSMUSG00000029175	Slc35f6	74919
ENSMUSG00000067063	Gm6990	
ENSMUSG00000086014	Gm16095	
ENSMUSG00000055301	Adh7	11529
ENSMUSG00000111189	RP23-138K22.2	
ENSMUSG00000002458	Rgs19	56470
ENSMUSG00000111794	RP23-138K22.1	
ENSMUSG00000040084	Bub1b	12236
ENSMUSG00000087135	Gm16096	
ENSMUSG00000106745	Gm43342	
ENSMUSG00000025995	Wdr75	73674
ENSMUSG00000076885	Traj45	
ENSMUSG00000107144	4930413E15Rik	
ENSMUSG00000027669	Gnb4	14696
ENSMUSG00000041431	Ccnb1	268697
ENSMUSG00000107371	Gm43784	
ENSMUSG00000106178	Gm42987	
ENSMUSG00000100573	1700081H04Rik	
ENSMUSG00000047485	Klhl34	245683
ENSMUSG00000029314	Agpat9	231510
ENSMUSG00000105866	Gm6745	
ENSMUSG00000094649	Gm7102	633057
ENSMUSG00000028995	Fam126a	84652
ENSMUSG00000101940	Akp-ps1	
ENSMUSG00000104904	Gm43082	
ENSMUSG00000049100	Pcdh10	18526
ENSMUSG00000055789	E330017A01Rik	224247
ENSMUSG00000100133	Tgif2lx1	245583
ENSMUSG00000051048	P4ha3	320452
ENSMUSG00000104188	Gm37821	
ENSMUSG00000103182	Gm37091	
ENSMUSG00000106254	Gm42907	
ENSMUSG00000030513	Pcsk6	18553
ENSMUSG00000086700	Gm15747	
ENSMUSG00000106636	Gm43813	
ENSMUSG00000076886	Traj44	
ENSMUSG00000087362	Gm13710	
ENSMUSG00000031337	Mtm1	17772
ENSMUSG00000104940	Gm42908	
ENSMUSG00000097881	Celrr	
ENSMUSG00000110301	Gm45599	
ENSMUSG00000022479	Vdr	22337
ENSMUSG00000026725	Tnn	329278
ENSMUSG00000092517	Art2a-ps	11871
ENSMUSG00000042293	Gm5617	434402
ENSMUSG00000003421	Nosip	66394
ENSMUSG00000034349	Smc4	70099
ENSMUSG00000102207	Gm10344	
ENSMUSG00000026983	Il1f5	54450
ENSMUSG00000043822	Adamtsl5	66548
ENSMUSG00000026601	Axdnd1	77352
ENSMUSG00000107334	Gm7538	
ENSMUSG00000087184	Gm11650	
ENSMUSG00000087611	4930458D05Rik	
ENSMUSG00000038292	Ccdc155	384619
ENSMUSG00000106938	Gm31314	
ENSMUSG00000020723	Cacng4	54377
ENSMUSG00000092181	Gm20432	
ENSMUSG00000092510	Gm18343	
ENSMUSG00000074237	Gm10650	
ENSMUSG00000099629	Gm29515	
ENSMUSG00000103713	Gm2136	
ENSMUSG00000081263	Gm14859	
ENSMUSG00000100799	1700027H10Rik	
ENSMUSG00000101208	Gm19891	
ENSMUSG00000025499	Hras	15461
ENSMUSG00000028327	Stra6l	74152
ENSMUSG00000101735	Gm18505	
ENSMUSG00000059263	Usp47	74996
ENSMUSG00000067121	Gm7027	
ENSMUSG00000105816	D030025E07Rik	
ENSMUSG00000051159	Cited1	12705
ENSMUSG00000020892	Aloxe3	23801
ENSMUSG00000089803	Gm10171	
ENSMUSG00000003617	Cp	12870
ENSMUSG00000027030	Stk39	53416
ENSMUSG00000106454	Gm17775	
ENSMUSG00000099842	Gm4034	
ENSMUSG00000084046	Gm11833	
ENSMUSG00000101074	Gm29022	
ENSMUSG00000030651	Art2b	11872
ENSMUSG00000037982	Gm9725	
ENSMUSG00000092606	Gm20450	
ENSMUSG00000035173	Ccdc186	213993
ENSMUSG00000081740	Gm14279	
ENSMUSG00000101564	Gm5703	
ENSMUSG00000061118	Dnajc30	66114
ENSMUSG00000024437	Gm8615	
ENSMUSG00000038250	Usp38	74841
ENSMUSG00000082329	Gm14287	
ENSMUSG00000102862	Gm37640	
ENSMUSG00000087445	Gm14286	
ENSMUSG00000066551	Hmgb1	15289
ENSMUSG00000066551	Hmgb1	100862258
ENSMUSG00000045794	Lkaaear1	277496
ENSMUSG00000005378	Wbscr22	66138
ENSMUSG00000022744	Cldnd1	224250
ENSMUSG00000104080	Gm38279	
ENSMUSG00000076887	Traj43	
ENSMUSG00000076577	Igkv8-30	
ENSMUSG00000078193	Gm2000	
ENSMUSG00000032788	Pdxk	216134
ENSMUSG00000076888	Traj42	
ENSMUSG00000026602	Nphs2	170484
ENSMUSG00000108427	Gm45107	
ENSMUSG00000039929	Urb1	207932
ENSMUSG00000108493	RP24-462O14.2	
ENSMUSG00000076889	Traj41	
ENSMUSG00000028708	Mknk1	17346
ENSMUSG00000032776	Mctp2	244049
ENSMUSG00000093405	Gm20684	
ENSMUSG00000051550	Zfp579	68490
ENSMUSG00000076890	Traj40	
ENSMUSG00000028439	Fam219a	71901
ENSMUSG00000067786	Nnat	18111
ENSMUSG00000110541	RP23-227D17.1	
ENSMUSG00000027584	Oprl1	18389
ENSMUSG00000050394	Armcx6	278097
ENSMUSG00000042410	Agps	228061
ENSMUSG00000076891	Traj39	
ENSMUSG00000032172	Olfm2	244723
ENSMUSG00000086081	Spin2-ps3	
ENSMUSG00000107411	Gm19040	
ENSMUSG00000106304	Gm42518	
ENSMUSG00000033031	C330027C09Rik	224171
ENSMUSG00000028538	St3gal3	20441
ENSMUSG00000107566	Gm44332	
ENSMUSG00000105867	Gm42517	
ENSMUSG00000107395	Gm44331	
ENSMUSG00000106119	Gm43656	
ENSMUSG00000082644	Mup-ps19	
ENSMUSG00000005681	Apoa2	11807
ENSMUSG00000052353	Cemip	80982
ENSMUSG00000067787	Blcap	53619
ENSMUSG00000026246	Alppl2	11650
ENSMUSG00000034762	Glis1	230587
ENSMUSG00000072769	Gm10419	
ENSMUSG00000010607	Pigyl	66268
ENSMUSG00000100512	Ovol3	381867
ENSMUSG00000081745	Gm15549	
ENSMUSG00000087623	Gm12404	
ENSMUSG00000084309	Mup-ps20	
ENSMUSG00000067610	Klri1	503550
ENSMUSG00000031864	Ints10	70885
ENSMUSG00000036162	Fam219aos	
ENSMUSG00000031701	Dnaja2	56445
ENSMUSG00000028639	Ybx1	22608
ENSMUSG00000087547	Platr27	
ENSMUSG00000028214	Gem	14579
ENSMUSG00000037443	Cep85	70012
ENSMUSG00000055567	Unc80	329178
ENSMUSG00000026643	Nmt2	18108
ENSMUSG00000099325	Gm19014	
ENSMUSG00000108772	Gm6063	
ENSMUSG00000101625	Gm29371	
ENSMUSG00000059554	Ccdc28a	215814
ENSMUSG00000107388	Gm42788	
ENSMUSG00000027649	Ctnnbl1	66642
ENSMUSG00000111160	RP23-440L7.5	
ENSMUSG00000110341	Gm45424	
ENSMUSG00000004936	Map2k1	26395
ENSMUSG00000109731	Gm45425	
ENSMUSG00000084755	Gm16276	
ENSMUSG00000067201	H2-M9	14997
ENSMUSG00000003199	Mpnd	68047
ENSMUSG00000102971	A730062M13Rik	
ENSMUSG00000102330	Gm37234	
ENSMUSG00000036030	Prtg	235472
ENSMUSG00000030050	Gkn1	66283
ENSMUSG00000025658	Cnksr2	245684
ENSMUSG00000029101	Rgs12	71729
ENSMUSG00000092014	Gm4468	
ENSMUSG00000090500	Gm17057	
ENSMUSG00000106402	Gm17824	
ENSMUSG00000082786	Gm14489	
ENSMUSG00000108496	Gm44768	
ENSMUSG00000086554	9530034E10Rik	
ENSMUSG00000082588	Gm15443	
ENSMUSG00000023022	Lima1	65970
ENSMUSG00000006676	Usp19	71472
ENSMUSG00000100081	Gm29434	
ENSMUSG00000086631	Gm12784	
ENSMUSG00000108813	Rpl19-ps9	
ENSMUSG00000106245	Gm43824	
ENSMUSG00000043932	Klri2	320407
ENSMUSG00000105616	Gm3010	
ENSMUSG00000106029	Gm4410	
ENSMUSG00000110323	Olfr1345-ps1	
ENSMUSG00000105527	4933424H11Rik	
ENSMUSG00000100917	Gm18751	
ENSMUSG00000074252	Gm10654	
ENSMUSG00000108723	Gm44837	
ENSMUSG00000102074	Gm29020	
ENSMUSG00000092485	Rpl9-ps5	
ENSMUSG00000022449	Adamts20	223838
ENSMUSG00000062846	Gm14176	
ENSMUSG00000098488	Pla2g4b	211429
ENSMUSG00000096827	Trav14n-1	
ENSMUSG00000048620	Olfr1336	258917
ENSMUSG00000032329	Hmg20a	66867
ENSMUSG00000105194	Gm6755	
ENSMUSG00000030200	Bcl2l14	66813
ENSMUSG00000067101	1700010H22Rik	
ENSMUSG00000037843	Vstm2l	277432
ENSMUSG00000081544	Gm13077	
ENSMUSG00000084173	Gm5287	
ENSMUSG00000035337	Uchl4	93841
ENSMUSG00000098471	Gm27203	
ENSMUSG00000040601	Nlrp4a	243880
ENSMUSG00000104545	E030032P16Rik	
ENSMUSG00000083823	Amd-ps1	
ENSMUSG00000106273	Gm43767	
ENSMUSG00000083034	Olfr334-ps1	
ENSMUSG00000057816	1700007G11Rik	75784
ENSMUSG00000028940	Hes2	15206
ENSMUSG00000094413	Trav15n-1	
ENSMUSG00000082583	Olfr336-ps1	
ENSMUSG00000005968	Tuft1	22156
ENSMUSG00000080936	Olfr337-ps1	
ENSMUSG00000084162	Gm11251	
ENSMUSG00000020107	Anapc16	52717
ENSMUSG00000028217	Cdh17	12557
ENSMUSG00000098747	Gm27216	
ENSMUSG00000027650	Tti1	75425
ENSMUSG00000107666	Gm44293	
ENSMUSG00000108676	Gm44875	
ENSMUSG00000028794	A3galt2	215493
ENSMUSG00000108309	Gm44703	
ENSMUSG00000107767	Gm44448	
ENSMUSG00000036764	Dnajc12	30045
ENSMUSG00000111443	RP23-72A20.11	
ENSMUSG00000010505	Myt1	17932
ENSMUSG00000087119	Atg4a-ps	
ENSMUSG00000042978	Sbk1	104175
ENSMUSG00000037787	Apopt1	68020
ENSMUSG00000111806	RP23-407B23.4	
ENSMUSG00000103923	Gm37896	
ENSMUSG00000085345	Gm16064	
ENSMUSG00000027849	Syt6	54524
ENSMUSG00000106374	Gm27680	
ENSMUSG00000018604	Tbx3	21386
ENSMUSG00000035486	Plk5	216166
ENSMUSG00000109765	Gm18227	
ENSMUSG00000021867	Tmem254b	100039257
ENSMUSG00000101457	Gm18701	
ENSMUSG00000107848	Gm44181	
ENSMUSG00000061167	Rpl15-ps3	
ENSMUSG00000074236	Gm9387	
ENSMUSG00000039313	AF529169	209743
ENSMUSG00000107739	Gm7812	
ENSMUSG00000102314	Gm37630	
ENSMUSG00000101700	Gm29359	
ENSMUSG00000095889	Ighv1-58	
ENSMUSG00000099640	Gm28543	
ENSMUSG00000081485	Gm12338	
ENSMUSG00000098789	Jmjd7	433466
ENSMUSG00000102309	Gm38189	
ENSMUSG00000098369	Gm2274	
ENSMUSG00000023021	Cers5	71949
ENSMUSG00000094817	Cphx3	100039280
ENSMUSG00000017781	Pitpna	18738
ENSMUSG00000063605	Ccdc102a	234582
ENSMUSG00000111274	RP24-340L11.5	
ENSMUSG00000074182	Znhit6	229937
ENSMUSG00000090193	Gm15995	
ENSMUSG00000072674	Plac9b	100039246
ENSMUSG00000081958	Gm11594	
ENSMUSG00000028937	Acot7	70025
ENSMUSG00000111569	RP24-340L11.6	
ENSMUSG00000090026	Gm15996	
ENSMUSG00000022663	Atg3	67841
ENSMUSG00000018882	Mrpl45	67036
ENSMUSG00000040373	Cacng5	140723
ENSMUSG00000029491	Pde6b	18587
ENSMUSG00000101854	1700026F02Rik	
ENSMUSG00000049230	Gm9833	
ENSMUSG00000104332	Gm38283	
ENSMUSG00000050860	Phospho1	237928
ENSMUSG00000033852	Gm28042	
ENSMUSG00000103045	Gm37308	
ENSMUSG00000098524	Gm19015	
ENSMUSG00000110554	RP23-399J5.1	
ENSMUSG00000098463	Cphx2	100039213
ENSMUSG00000102692	Dchs2	
ENSMUSG00000101011	Gm29398	
ENSMUSG00000082981	Polr2k-ps	
ENSMUSG00000105994	Gm43427	
ENSMUSG00000106084	Gm18163	
ENSMUSG00000092553	Gm20428	
ENSMUSG00000106589	4931419H13Rik	
ENSMUSG00000075595	Zfp652	268469
ENSMUSG00000072675	Duxbl2	100039227
ENSMUSG00000074517	Gm10710	
ENSMUSG00000104036	Gm37775	
ENSMUSG00000092563	Gm3617	
ENSMUSG00000103724	Gm37096	
ENSMUSG00000079666	1700015F17Rik	381716
ENSMUSG00000026077	Npas2	18143
ENSMUSG00000078302	Foxd1	15229
ENSMUSG00000027793	Ccna1	12427
ENSMUSG00000103673	Gm37620	
ENSMUSG00000082532	Rpl31-ps6	
ENSMUSG00000103401	Gm37929	
ENSMUSG00000100138	Gm28745	
ENSMUSG00000103961	Gm36388	
ENSMUSG00000027651	Rprd1b	70470
ENSMUSG00000082263	Gm11188	
ENSMUSG00000027528	Fabp9	21884
ENSMUSG00000102819	Gm37817	
ENSMUSG00000056145	AI504432	
ENSMUSG00000026610	Esrrg	26381
ENSMUSG00000070643	Sox13	20668
ENSMUSG00000081895	Rpl17-ps10	
ENSMUSG00000078908	Mon1b	270096
ENSMUSG00000095197	Ighv1-59	
ENSMUSG00000040003	Magi2	50791
ENSMUSG00000103375	Gm37181	
ENSMUSG00000098108	Gm27008	
ENSMUSG00000049047	Armcx3	71703
ENSMUSG00000100670	Gm28744	
ENSMUSG00000106991	Gm43399	
ENSMUSG00000087516	Tbx3os1	
ENSMUSG00000097530	Kansl2-ps	
ENSMUSG00000104764	Gm43066	
ENSMUSG00000081171	Gm7485	
ENSMUSG00000098195	Gm7693	
ENSMUSG00000032271	Nnmt	18113
ENSMUSG00000098035	Gm5335	
ENSMUSG00000098113	Gm2445	
ENSMUSG00000050179	A930002I21Rik	
ENSMUSG00000103124	Gm37389	
ENSMUSG00000037334	H2-M1	224756
ENSMUSG00000079197	Psme2	19188
ENSMUSG00000018381	Abi3	66610
ENSMUSG00000052468	Pmp2	18857
ENSMUSG00000028766	Alpl	11647
ENSMUSG00000047959	Kcna3	16491
ENSMUSG00000109760	Gm6503	
ENSMUSG00000110000	Gm45586	
ENSMUSG00000071158	Gm156	232415
ENSMUSG00000033409	Syce1l	668110
ENSMUSG00000085708	Gm16063	
ENSMUSG00000054938	Olfr1346	258918
ENSMUSG00000110895	RP24-126O19.4	
ENSMUSG00000026354	Lct	226413
ENSMUSG00000086076	Ncr3-ps	
ENSMUSG00000050567	Maml1	103806
ENSMUSG00000085088	4931413K12Rik	
ENSMUSG00000028023	Pitx2	18741
ENSMUSG00000032186	Tmod2	50876
ENSMUSG00000108160	Gm19237	
ENSMUSG00000081364	Gm8595	
ENSMUSG00000110712	RP23-432C4.2	
ENSMUSG00000107957	Gm44088	
ENSMUSG00000096977	Gm10827	
ENSMUSG00000022621	Rabl2	68708
ENSMUSG00000086089	Gm11640	
ENSMUSG00000105977	Gm43555	
ENSMUSG00000105070	Trav3n-2	
ENSMUSG00000086487	Gm11638	
ENSMUSG00000082069	Gm16242	
ENSMUSG00000082560	Gm15157	
ENSMUSG00000078627	March10	632687
ENSMUSG00000103577	9330162B11Rik	
ENSMUSG00000073412	Lst1	16988
ENSMUSG00000110762	RP23-143D12.3	
ENSMUSG00000103732	Gm38315	
ENSMUSG00000040841	Six5	20475
ENSMUSG00000109669	Gm45472	
ENSMUSG00000093813	Trav9n-2	
ENSMUSG00000078144	Capns2	69543
ENSMUSG00000110757	RP23-187B11.8	
ENSMUSG00000022187	Gm5546	
ENSMUSG00000038811	Gngt2	14710
ENSMUSG00000068950	Olfr338	258949
ENSMUSG00000074472	Zfp872	619310
ENSMUSG00000108174	Gm44092	
ENSMUSG00000109136	Gm45114	
ENSMUSG00000033192	Lpcat2	270084
ENSMUSG00000032353	Tmed3	66111
ENSMUSG00000097226	Gm26600	
ENSMUSG00000085724	Gm13096	
ENSMUSG00000108007	Gm18540	
ENSMUSG00000002980	Bcam	57278
ENSMUSG00000107854	Gm5001	
ENSMUSG00000066180	Gm10155	
ENSMUSG00000030911	Zp2	22787
ENSMUSG00000040724	Kcna2	16490
ENSMUSG00000090925	1810064F22Rik	
ENSMUSG00000066137	Gm11487	433719
ENSMUSG00000108235	Gm44248	
ENSMUSG00000108417	Gm45142	
ENSMUSG00000090406	Gm17058	
ENSMUSG00000030792	Dkkl1	50722
ENSMUSG00000014543	Klra17	170733
ENSMUSG00000071510	Olfr172	259003
ENSMUSG00000081612	Xlr5e-ps	
ENSMUSG00000107708	Gm19131	
ENSMUSG00000095572	Trav4n-3	
ENSMUSG00000006784	Ttc25	74407
ENSMUSG00000085568	Gm14858	
ENSMUSG00000080222	Gm11486	
ENSMUSG00000096681	Rps19-ps1	
ENSMUSG00000067567	Hdac8	70315
ENSMUSG00000082566	Gm11485	
ENSMUSG00000110581	RP23-106G8.3	
ENSMUSG00000024399	Ltb	16994
ENSMUSG00000013646	Sh3bp5l	79566
ENSMUSG00000109807	Gm45244	
ENSMUSG00000105956	Trav5n-2	
ENSMUSG00000076892	Traj38	
ENSMUSG00000083272	Gm12550	
ENSMUSG00000018796	Acsl1	14081
ENSMUSG00000066687	Zbtb16	235320
ENSMUSG00000096531	Trav12n-2	
ENSMUSG00000016487	Ppfibp1	67533
ENSMUSG00000089646	Gm15796	
ENSMUSG00000056234	Ncoa4	27057
ENSMUSG00000109946	D2Bwg1423e	
ENSMUSG00000029248	Thegl	71868
ENSMUSG00000028799	Zfp362	230761
ENSMUSG00000081871	Gm11488	
ENSMUSG00000020232	Hmg20b	15353
ENSMUSG00000053046	Brsk2	75770
ENSMUSG00000028492	Saxo1	75811
ENSMUSG00000024979	Tectb	21684
ENSMUSG00000106192	Gm42818	
ENSMUSG00000096541	Trav9n-3	
ENSMUSG00000036099	Vezt	215008
ENSMUSG00000063409	Lrrc43	381741
ENSMUSG00000086191	Zfp652os	
ENSMUSG00000032083	Apoa1	11806
ENSMUSG00000079531	Gm5936	546325
ENSMUSG00000096700	Gm11236	100862015
ENSMUSG00000100860	2010009K17Rik	
ENSMUSG00000086632	1700112J05Rik	
ENSMUSG00000094116	Gm11237	623197
ENSMUSG00000094116	Gm11237	100502924
ENSMUSG00000037820	Tgm2	21817
ENSMUSG00000063820	Arl9	384185
ENSMUSG00000095935	Gm11238	100502896
ENSMUSG00000098515	Gm27195	
